
Training model with learning rate: 0.5
Epoch 2100/3000 | Loss: 2.1811
Epoch 2200/3000 | Loss: 2.2187
Epoch 2300/3000 | Loss: 2.4154
Epoch 2400/3000 | Loss: 1.9996
Epoch 2500/3000 | Loss: 2.0970
Epoch 2600/3000 | Loss: 2.2092
Epoch 2700/3000 | Loss: 2.1311
Epoch 2800/3000 | Loss: 2.0669
Epoch 2900/3000 | Loss: 2.1546
Epoch 3000/3000 | Loss: 2.3484


Training completed for learning rate 0.05. Final loss: 2.3483811950683595



Training model with learning rate: 0.01
Epoch 100/3000 | Loss: 2.3787
Epoch 200/3000 | Loss: 2.1539
Epoch 300/3000 | Loss: 2.1988
Epoch 400/3000 | Loss: 1.8142
Epoch 500/3000 | Loss: 2.0040
Epoch 600/3000 | Loss: 1.9626
Epoch 700/3000 | Loss: 1.8949
Epoch 800/3000 | Loss: 2.0906
Epoch 900/3000 | Loss: 1.9345
Epoch 1000/3000 | Loss: 2.0082
Epoch 1100/3000 | Loss: 1.9097
Epoch 1200/3000 | Loss: 1.8335
Epoch 1300/3000 | Loss: 1.8123
Epoch 1400/3000 | Loss: 1.7671
Epoch 1500/3000 | Loss: 1.6935
Epoch 1600/3000 | Loss: 1.7585
Epoch 1700/3000 | Loss: 1.8739
Epoch 1800/3000 | Loss: 1.7498
Epoch 1900/3000 | Loss: 1.9579
Epoch 2000/3000 | Loss: 1.7778
Epoch 2100/3000 | Loss: 1.9008
Epoch 2200/3000 | Loss: 1.7354
Epoch 2300/3000 | Loss: 1.6108
Epoch 2400/3000 | Loss: 1.9579
Epoch 2500/3000 | Loss: 1.8550
Epoch 2600/3000 | Loss: 1.6902
Epoch 2700/3000 | Loss: 1.4307
Epoch 2800/3000 | Loss: 1.4876
Epoch 2900/3000 | Loss: 1.5114
Epoch 3000/3000 | Loss: 1.4787


Training completed for learning rate 0.01. Final loss: 1.4787210083007813



Training model with learning rate: 0.001
Epoch 100/3000 | Loss: 2.8289
Epoch 200/3000 | Loss: 2.7133
Epoch 300/3000 | Loss: 2.5140
Epoch 400/3000 | Loss: 2.1969
Epoch 500/3000 | Loss: 2.2807
Epoch 600/3000 | Loss: 2.1343
Epoch 700/3000 | Loss: 2.0851
Epoch 800/3000 | Loss: 2.1757
Epoch 900/3000 | Loss: 2.1065
Epoch 1000/3000 | Loss: 2.2510
Epoch 1100/3000 | Loss: 2.0287
Epoch 1200/3000 | Loss: 2.1639
Epoch 1300/3000 | Loss: 2.1207
Epoch 1400/3000 | Loss: 1.9986
Epoch 1500/3000 | Loss: 2.0336
Epoch 1600/3000 | Loss: 2.0034
Epoch 1700/3000 | Loss: 1.9454
Epoch 1800/3000 | Loss: 1.9955
Epoch 1900/3000 | Loss: 1.8169
Epoch 2000/3000 | Loss: 1.8694
Epoch 2100/3000 | Loss: 2.0313
Epoch 2200/3000 | Loss: 2.0025
Epoch 2300/3000 | Loss: 1.7019
Epoch 2400/3000 | Loss: 1.9697
Epoch 2500/3000 | Loss: 1.7672
Epoch 2600/3000 | Loss: 1.8937
Epoch 2700/3000 | Loss: 1.6408
Epoch 2800/3000 | Loss: 1.9083
Epoch 2900/3000 | Loss: 1.8091
Epoch 3000/3000 | Loss: 1.7594


Training completed for learning rate 0.001. Final loss: 1.7593782043457031



Training model with learning rate: 0.0005
Epoch 100/3000 | Loss: 3.1228
Epoch 200/3000 | Loss: 2.6488
Epoch 300/3000 | Loss: 2.5647
Epoch 400/3000 | Loss: 2.4073
Epoch 500/3000 | Loss: 2.3177
Epoch 600/3000 | Loss: 2.5935
Epoch 700/3000 | Loss: 2.5492
Epoch 800/3000 | Loss: 2.2853
Epoch 900/3000 | Loss: 2.3528
Epoch 1000/3000 | Loss: 2.3502
Epoch 1100/3000 | Loss: 2.2248
Epoch 1200/3000 | Loss: 2.2174
Epoch 1300/3000 | Loss: 2.2231
Epoch 1400/3000 | Loss: 2.1450
Epoch 1500/3000 | Loss: 1.9625
Epoch 1600/3000 | Loss: 2.1339
Epoch 1700/3000 | Loss: 2.1551
Epoch 1800/3000 | Loss: 2.1865
Epoch 1900/3000 | Loss: 1.9598
Epoch 2000/3000 | Loss: 1.8857
Epoch 2100/3000 | Loss: 2.0111
Epoch 2200/3000 | Loss: 1.8885
Epoch 2300/3000 | Loss: 1.8151
Epoch 2400/3000 | Loss: 1.8495
Epoch 2500/3000 | Loss: 2.0265
Epoch 2600/3000 | Loss: 2.0839
Epoch 2700/3000 | Loss: 2.0190
Epoch 2800/3000 | Loss: 1.8572
Epoch 2900/3000 | Loss: 1.9354
Epoch 3000/3000 | Loss: 1.9816


Training completed for learning rate 0.0005. Final loss: 1.9815579223632813



Training model with learning rate: 0.0001
Epoch 100/3000 | Loss: 3.3351
Epoch 200/3000 | Loss: 3.1835
Epoch 300/3000 | Loss: 2.9523
Epoch 400/3000 | Loss: 2.9713
Epoch 500/3000 | Loss: 2.9458
Epoch 600/3000 | Loss: 2.8807
Epoch 700/3000 | Loss: 3.1394
Epoch 800/3000 | Loss: 2.8946
Epoch 900/3000 | Loss: 3.0194
Epoch 1000/3000 | Loss: 2.6429
Epoch 1100/3000 | Loss: 2.7535
Epoch 1200/3000 | Loss: 2.6920
Epoch 1300/3000 | Loss: 2.7237
Epoch 1400/3000 | Loss: 2.7071
Epoch 1500/3000 | Loss: 2.6424
Epoch 1600/3000 | Loss: 2.5628
Epoch 1700/3000 | Loss: 2.5160
Epoch 1800/3000 | Loss: 3.0235
Epoch 1900/3000 | Loss: 2.8331
Epoch 2000/3000 | Loss: 2.4240
Epoch 2100/3000 | Loss: 2.3079
Epoch 2200/3000 | Loss: 2.7292
Epoch 2300/3000 | Loss: 2.4268
Epoch 2400/3000 | Loss: 2.3494
Epoch 2500/3000 | Loss: 2.6021
Epoch 2600/3000 | Loss: 2.2129
Epoch 2700/3000 | Loss: 2.4632
Epoch 2800/3000 | Loss: 2.3001
Epoch 2900/3000 | Loss: 2.4066
Epoch 3000/3000 | Loss: 2.3428


Training completed for learning rate 0.0001. Final loss: 2.3428468322753906


0 0.5 [8.68236328125, 8.55228759765625, 10.599832763671875, 5.7101983642578125, 5.7172784423828125, 4.298299255371094, 4.097677307128906, 4.3874969482421875, 4.362498168945312, 4.360487365722657, 3.856473083496094, 4.567554016113281, 4.01690185546875, 4.050353088378906, 4.216299438476563, 4.210325317382813, 3.537355651855469, 3.3366741943359375, 3.28210205078125, 3.8682470703125, 3.5307882690429686, 3.793519287109375, 5.3624365234375, 3.6346694946289064, 3.3729678344726564, 3.652551574707031, 3.683868103027344, 4.9455328369140625, 3.5347686767578126, 3.0399822998046875, 2.9177679443359374, 2.929518127441406, 3.321249694824219, 2.886818542480469, 3.489166564941406, 3.4246182250976562, 4.347021179199219, 4.626343994140625, 3.4791384887695314, 3.45263671875, 3.6051712036132812, 3.1191860961914064, 4.998098754882813, 4.102849426269532, 3.5560794067382813, 3.214969482421875, 4.671284790039063, 7.9176702880859375, 4.1098153686523435, 3.138504943847656, 3.117582092285156, 2.995821838378906, 8.438985595703125, 6.440844116210937, 3.542400207519531, 3.16971435546875, 3.658672180175781, 3.3465167236328126, 8.116928100585938, 2.976399230957031, 3.3140679931640626, 5.88946044921875, 3.291093444824219, 3.9940093994140624, 4.191065673828125, 3.559359130859375, 5.344046630859375, 4.045351867675781, 5.003135070800782, 3.541810302734375, 3.613270568847656, 3.397394104003906, 3.1115057373046877, 3.372005615234375, 3.986142883300781, 3.2364605712890624, 3.023667907714844, 3.278977966308594, 3.562196044921875, 3.681135559082031, 3.226893310546875, 3.4535015869140624, 3.1840524291992187, 3.2452664184570312, 4.165966186523438, 2.8341357421875, 3.5600790405273437, 3.480393981933594, 3.219700927734375, 4.242452392578125, 3.7358868408203123, 3.5723919677734375, 3.00122802734375, 3.555469970703125, 2.665308837890625, 2.8570172119140627, 2.986874694824219, 3.3371127319335936, 2.9298419189453124, 3.5732437133789063, 3.2226937866210936, 3.2033099365234374, 2.8960525512695314, 2.975205078125, 3.6961898803710938, 4.153519592285156, 3.217773742675781, 2.926484375, 3.3327713012695312, 3.0945367431640625, 3.029787902832031, 3.1926620483398436, 3.053040771484375, 3.3824371337890624, 2.9911669921875, 3.747234191894531, 3.81293212890625, 3.277940368652344, 2.9060626220703125, 3.119623718261719, 2.8307794189453124, 3.2039776611328126, 3.0025079345703123, 3.167051086425781, 3.0680291748046873, 2.9518670654296875, 3.40780029296875, 3.0226702880859375, 3.1367425537109375, 3.7390377807617186, 2.9783782958984375, 3.0558697509765627, 3.869040832519531, 3.316397705078125, 6.120475463867187, 3.205167236328125, 2.9465371704101564, 3.026748046875, 3.025545349121094, 2.873473815917969, 2.793739929199219, 3.0062451171875, 3.4416213989257813, 4.325864868164063, 3.80735595703125, 3.4221142578125, 3.2368621826171875, 2.9778213500976562, 3.050284729003906, 3.0780899047851564, 2.777385559082031, 3.0749639892578124, 3.3232159423828125, 3.2584564208984377, 3.1529852294921876, 3.04311279296875, 3.0106460571289064, 5.17819091796875, 3.0165020751953127, 3.5806869506835937, 2.9698406982421877, 2.9430938720703126, 3.835806884765625, 3.1736636352539063, 2.8146896362304688, 3.0628668212890626, 3.037403259277344, 3.429323425292969, 3.119266357421875, 3.0536297607421874, 2.9077471923828124, 4.2773809814453125, 2.944259033203125, 4.031913146972657, 2.9485232543945314, 3.2086846923828123, 3.1939883422851563, 3.244888916015625, 3.3866476440429687, 2.961844177246094, 3.063311767578125, 3.134473876953125, 3.0147085571289063, 3.346269226074219, 3.221875, 3.6715875244140626, 3.3526202392578126, 3.16026123046875, 2.976289978027344, 3.3739910888671876, 4.773578186035156, 2.6514706420898437, 3.0756655883789064, 2.9531036376953126, 3.8848800659179688, 3.241080322265625, 2.817572021484375, 3.4221261596679686, 4.2088796997070315, 4.245846557617187, 5.087529907226562, 3.637545471191406, 2.9852554321289064, 2.9098550415039064, 3.144105224609375, 3.02110107421875, 3.007613525390625, 2.8779727172851564, 2.9379623413085936, 3.1813308715820314, 3.029493713378906, 3.4467648315429686, 3.568523254394531, 3.3428775024414064, 3.108448181152344, 3.046170654296875, 2.959703369140625, 2.945731506347656, 2.860242919921875, 4.43787109375, 2.909923095703125, 3.163293762207031, 4.2333135986328125, 3.0211688232421876, 2.904566650390625, 3.4026531982421875, 3.2863058471679687, 3.1191162109375, 2.8758367919921874, 3.20336669921875, 2.631370849609375, 2.7292214965820314, 2.7504446411132815, 3.4220404052734374, 2.9698196411132813, 2.760586853027344, 2.5992840576171874, 3.5753207397460938, 3.1246551513671874, 3.2824050903320314, 3.252972412109375, 3.231644287109375, 3.1781301879882813, 2.8975564575195314, 3.754853515625, 2.9052850341796876, 2.7717095947265626, 3.173039855957031, 3.395857238769531, 3.1542303466796877, 2.8911993408203127, 2.9717276000976565, 3.1221188354492186, 3.0901809692382813, 2.78388916015625, 3.351795654296875, 3.0679702758789062, 3.2789157104492186, 2.7361285400390627, 2.870517578125, 3.079359436035156, 2.7230050659179685, 6.37588134765625, 2.56357421875, 3.2378158569335938, 3.906651916503906, 2.545699462890625, 2.920513000488281, 2.800495300292969, 2.9846865844726564, 2.9982925415039063, 2.8329071044921874, 2.6885812377929685, 2.7826953125, 3.1244741821289064, 3.0626715087890624, 3.2551535034179686, 3.0270144653320314, 4.101207275390625, 3.4359710693359373, 3.0359588623046876, 2.9575936889648435, 2.9794680786132814, 2.9354562377929687, 2.8924221801757812, 3.0140042114257812, 2.7579388427734375, 2.569530334472656, 3.0637588500976562, 2.870494384765625, 3.197625732421875, 2.9849728393554686, 2.9370416259765624, 2.7747671508789065, 3.025856628417969, 3.303477478027344, 2.593181457519531, 2.838084411621094, 3.2063140869140625, 3.212862548828125]
1 0.1 [3.1152935791015626, 2.998010559082031, 3.176595458984375, 3.682785949707031, 3.1985955810546876, 2.9065097045898436, 2.7053073120117186, 2.7070431518554687, 2.7562734985351565, 2.6462173461914062, 2.8100555419921873, 2.697274475097656, 2.726968994140625, 3.219568786621094, 2.681050109863281, 2.7461392211914064, 2.691820068359375, 2.61274169921875, 2.646325988769531, 2.561819763183594, 2.6591656494140623, 2.558929748535156, 2.614498291015625, 2.54832763671875, 2.693717041015625, 2.449592742919922, 2.7011761474609375, 2.7943109130859374, 2.68185302734375, 2.537660675048828, 2.7189935302734374, 2.6676080322265623, 2.726793212890625, 2.7296408081054686, 2.6695932006835936, 2.5614166259765625, 2.630693359375, 2.726148681640625, 2.681817626953125, 2.5777154541015626, 2.59441650390625, 2.480321807861328, 2.8647225952148436, 2.6242279052734374, 2.7781719970703125, 2.65997802734375, 3.1281964111328127, 2.5414503479003905, 2.440196075439453, 2.565838623046875, 2.8538076782226565, 2.601246643066406, 2.419513854980469, 2.2860089111328126, 2.776963195800781, 2.427847595214844, 2.5149874877929688, 2.6584918212890627, 2.545817565917969, 2.5465411376953124, 2.6489901733398438, 2.6063189697265625, 2.522980499267578, 2.3115888977050782, 2.5284072875976564, 2.575835876464844, 2.4474838256835936, 2.2615423583984375, 2.49446044921875, 2.465898895263672, 2.438137969970703, 2.440096740722656, 2.425545959472656, 2.3827163696289064, 2.592398986816406, 2.4184320068359373, 2.5800070190429687, 2.3704655456542967, 2.1856414794921877, 2.6076995849609377, 2.3256944274902343, 2.3654237365722657, 2.434597930908203, 2.4792544555664064, 2.3927951049804688, 2.534327392578125, 2.4642498779296873, 2.389750213623047, 2.5059674072265623, 2.4301446533203124, 2.6555960083007815, 2.5336312866210937, 2.555504150390625, 2.4886178588867187, 2.355732727050781, 2.440755157470703, 2.209972686767578, 2.4188887023925782, 2.1937246704101563, 2.4368051147460936, 2.3290061950683594, 2.3029029846191404, 2.5591062927246093, 2.3818789672851564, 2.3090943908691406, 2.5042755126953127, 2.208246307373047, 2.664171142578125, 2.3466600036621093, 2.354921417236328, 3.1014959716796877, 2.3375234985351563, 2.5314732360839844, 2.4591578674316406, 2.489291076660156, 2.2080995178222658, 2.5704336547851563, 2.4075685119628907, 2.4846318054199217, 2.387880859375, 2.33428955078125, 2.5639498901367186, 2.1945806884765626, 3.3652462768554687, 2.5463351440429687, 2.9653280639648436, 2.4778317260742186, 2.6387533569335937, 2.4796414184570312, 2.4365203857421873, 2.531502685546875, 2.454298095703125, 2.404499359130859, 2.3433956909179687, 2.474735107421875, 2.238828125, 2.369243469238281, 2.5566265869140623, 2.6101336669921875, 2.390367126464844, 2.3225770568847657, 2.678231506347656, 2.4879180908203127, 2.480635223388672, 2.355421905517578, 2.289400177001953, 2.5823489379882814, 2.274266815185547, 2.265943908691406, 2.173539276123047, 2.2608119201660157, 2.5007054138183595, 2.620649719238281, 2.9543417358398436, 2.390105743408203, 2.2051152038574218, 2.4444515991210936, 2.342645721435547, 2.354353332519531, 2.1918898010253907, 2.4535719299316407, 2.14947265625, 2.680055847167969, 2.4827459716796874, 2.6025704956054687, 2.346182403564453, 2.4481483459472657, 2.4420701599121095, 2.3704103088378905, 2.5076576232910157, 2.361767578125, 2.347281494140625, 2.242268371582031, 2.287855529785156, 2.502063751220703, 2.4037542724609375, 2.445700988769531, 2.3346299743652343, 2.291323547363281, 2.49313232421875, 2.3542913818359374, 2.373221435546875, 2.3339678955078127, 2.531282653808594, 2.290782470703125, 2.6522531127929687, 2.098260955810547, 2.392145233154297, 2.3026268005371096, 2.356576385498047, 2.497733612060547, 2.3685336303710938, 2.2530140686035156, 2.3458631896972655, 2.6799761962890627, 2.3977435302734373, 2.4030433654785157, 2.2563711547851564, 2.6055264282226562, 2.3504287719726564, 2.4151431274414064, 2.3651734924316408, 2.39394287109375, 2.3082009887695314, 2.197921142578125, 2.3659107971191404, 2.4224581909179688, 2.2587152099609376, 2.35014404296875, 2.413502197265625, 2.369324188232422, 2.507349395751953, 2.4213487243652345, 2.2977250671386718, 2.6097430419921874, 2.295521240234375, 2.449926452636719, 2.3767074584960937, 2.3528265380859374, 2.7171670532226564, 2.5302325439453126, 2.33872314453125, 2.4728895568847657, 2.3177008056640624, 2.3613812255859377, 2.3349598693847655, 2.3634063720703127, 2.1594630432128907, 2.216469268798828, 2.356010284423828, 2.2812371826171876, 2.260546112060547, 2.6283062744140624, 2.4329396057128907, 2.304605712890625, 2.705352783203125, 2.4349549865722655, 2.5788201904296875, 2.4098492431640626, 2.4694154357910154, 2.7456103515625, 2.314791259765625, 2.413213195800781, 2.2939212036132814, 2.308596496582031, 2.059806365966797, 2.307533721923828, 2.3751483154296875, 2.396108856201172, 2.523948059082031, 2.6186395263671876, 2.4515585327148437, 2.491555480957031, 2.4779347229003905, 2.3509521484375, 2.3819349670410155, 2.3446971130371095, 2.2773291015625, 2.3886102294921874, 2.383358154296875, 2.437295684814453, 2.4292807006835937, 2.5178538513183595, 2.6019622802734377, 2.1794389343261718, 2.5693133544921873, 2.309608917236328, 2.396245422363281, 2.509375, 2.639246826171875, 2.250419921875, 2.2877354431152344, 2.1517819213867186, 2.4724502563476562, 2.1638685607910157, 2.218874664306641, 2.225589599609375, 2.4574346923828125, 2.6022525024414063, 3.683530578613281, 2.602355651855469, 2.134455261230469, 2.1533273315429686, 2.3752366638183595, 2.4150177001953126, 2.367633056640625, 2.351720428466797, 2.5421795654296875, 2.2237451171875, 2.715977783203125, 2.217760009765625, 2.5656338500976563, 2.2903282165527346, 2.4061895751953126, 2.3717601013183596, 2.202475738525391, 2.4334503173828126, 2.2791098022460936, 2.4271360778808595, 2.5240461730957033]
2 0.05 [3.4493316650390624, 3.182737121582031, 3.0891995239257812, 2.7643798828125, 2.8665325927734373, 2.6643206787109377, 2.7340634155273436, 2.614637451171875, 2.8598123168945313, 2.7122177124023437, 2.588719787597656, 2.635650634765625, 2.7430377197265625, 2.4852569580078123, 2.3804830932617187, 2.373851470947266, 2.6066470336914063, 3.1553033447265624, 2.503487548828125, 2.435239715576172, 2.6402902221679687, 2.2733309936523436, 2.4112001037597657, 2.32094482421875, 2.386790771484375, 2.5177761840820314, 2.3758177185058593, 2.4866769409179685, 2.4585882568359376, 2.1115676879882814, 2.446147918701172, 2.3656944274902343, 2.46014892578125, 2.439844055175781, 2.507382507324219, 2.275205535888672, 2.6176983642578127, 2.3424822998046877, 2.3502716064453124, 2.278688659667969, 2.1326206970214843, 2.442239227294922, 2.2936419677734374, 2.2424055480957032, 2.2683567810058594, 2.394497985839844, 2.1759652709960937, 2.442308349609375, 2.364940490722656, 2.3339826965332033, 2.3125640869140627, 2.018863067626953, 2.2323643493652345, 2.2520164489746093, 2.1329893493652343, 2.415607757568359, 2.188445739746094, 2.25508544921875, 2.271941680908203, 2.132817840576172, 2.5374267578125, 2.2496238708496095, 2.60052001953125, 2.3546250915527343, 2.1534877014160156, 2.2462034606933594, 2.29927490234375, 2.200262451171875, 2.2791511535644533, 2.2802732849121092, 2.300091094970703, 2.609191589355469, 2.0526307678222655, 2.131772308349609, 2.223483428955078, 2.1065220642089844, 2.138654937744141, 2.2358169555664062, 2.0795219421386717, 2.298462371826172, 2.1787991333007812, 2.23861572265625, 2.091585388183594, 2.0830418395996095, 2.258561096191406, 2.253753204345703, 2.2974624633789062, 2.1309466552734375, 2.229734191894531, 2.2535833740234374, 2.335199737548828, 2.329911956787109, 2.223907775878906, 2.147725830078125, 2.111184539794922, 2.392061309814453, 2.30103759765625, 2.062866668701172, 2.3074969482421874, 2.3100515747070314, 2.336817321777344, 2.1935078430175783, 2.252960662841797, 2.0072349548339843, 2.115670471191406, 2.2716998291015624, 2.1683139038085937, 2.335052947998047, 2.245926513671875, 2.171459503173828, 2.525590667724609, 2.045618591308594, 2.232874755859375, 2.2038670349121094, 2.28424072265625, 2.408238830566406, 1.9798886108398437, 2.1466323852539064, 2.1412644958496094, 2.2703858947753908, 2.180389404296875, 2.3616796875, 2.1479254150390625, 2.0659609985351564, 2.412994689941406, 2.174757385253906, 2.2319451904296876, 2.7325515747070312, 2.4295445251464844, 2.3220220947265626, 2.1653785705566406, 2.1723507690429686, 2.2615765380859374, 2.1424620056152346, 2.3144232177734376, 2.3734873962402343, 2.195612487792969, 2.31844482421875, 2.3757173156738283, 2.425662384033203, 2.0958680725097656, 2.2779627990722657, 2.1780702209472658, 2.1801913452148436, 2.0816299438476564, 2.091302490234375, 1.9217234802246095, 2.1870999145507812, 2.1710824584960937, 2.10806884765625, 2.1061753845214843, 2.369593200683594, 2.933851318359375, 2.1795393371582032, 2.0142178344726562, 1.9745173645019531, 1.9122686767578125, 2.147066345214844, 2.3073291015625, 2.2877618408203126, 2.4238961791992186, 2.314910583496094, 2.1324366760253906, 2.2302450561523437, 2.427201995849609, 2.245628662109375, 2.2710221862792968, 2.1033480834960936, 2.2680181884765624, 2.0258775329589844, 2.119712677001953, 2.316698455810547, 2.1530497741699217, 2.0784976196289064, 2.1180120849609376, 2.0206944274902345, 2.015808410644531, 2.1460134887695315, 2.241388702392578, 2.1612199401855468, 2.2359881591796875, 2.2728732299804686, 2.0621604919433594, 2.2295094299316407, 2.258956298828125, 2.3410890197753904, 2.326204376220703, 2.0637962341308596, 2.13865234375, 2.204335174560547, 2.195178985595703, 2.238140411376953, 2.2743704223632815, 1.986935577392578, 2.4105484008789064, 2.3565625, 2.188168487548828, 2.271717224121094, 2.250992736816406, 1.9208030700683594, 2.1175100708007815, 2.3553822326660154, 2.1081158447265627, 2.6687997436523436, 2.1728861999511717, 2.2047564697265627, 2.108765411376953, 2.2877734375, 2.07268798828125, 2.1811259460449217, 2.054789581298828, 2.0420266723632814, 2.1600604248046875, 2.3137767028808596, 2.073005828857422, 2.2287478637695313, 2.1719805908203127, 2.1847938537597655, 2.4533657836914062, 2.2187210083007813, 2.055045166015625, 2.150607452392578, 2.268964996337891, 2.2537843322753908, 2.231778259277344, 2.0417770385742187, 2.2883050537109373, 2.058269195556641, 2.142944641113281, 2.4154249572753907, 2.354309844970703, 2.2226881408691406, 2.2169146728515625, 2.1767724609375, 2.097273254394531, 2.1882144165039064, 2.245816650390625, 2.1613221740722657, 2.239051513671875, 1.9995806884765626, 2.020576934814453, 2.2359722900390624, 2.295573883056641, 2.1707221984863283, 2.1287664794921874, 1.9514886474609374, 2.1258509826660155, 2.428807373046875, 2.214615936279297, 2.0969911193847657, 2.178323211669922, 2.186409912109375, 2.3155010986328124, 2.2382354736328125, 2.139053955078125, 1.9602633666992189, 2.1063145446777343, 2.1886582946777344, 2.35351318359375, 2.2092056274414062, 2.2754010009765624, 2.161741943359375, 2.1789903259277343, 2.1695489501953125, 1.8501283264160155, 2.1998641967773436, 2.126020660400391, 2.087191467285156, 2.118703155517578, 2.1311427307128907, 2.0535211181640625, 2.1351251220703125, 2.146913757324219, 1.9307554626464845, 2.0760897827148437, 2.126546173095703, 2.2339892578125, 1.9389979553222656, 2.2936630249023438, 2.066908874511719, 2.182591857910156, 2.153642578125, 2.13638916015625, 2.1846194458007813, 2.0787115478515625, 2.225608367919922, 2.103485565185547, 2.238820037841797, 2.2209713745117186, 2.1546217346191407, 2.064516296386719, 2.177301788330078, 2.03421630859375, 2.1747210693359373, 2.175357666015625, 2.220516815185547, 2.1422984313964846, 2.4701882934570314, 2.28229248046875, 2.3483811950683595]
